order_id,customer_id,restaurant_id,order_time,delivery_time,customer_location,restaurant_location,order_value,rating
9173677,347,34,2024-04-19 10:20:09,2024-04-19 11:05:09,Address 79,Restaurant 34,29.27,4
2986362,905,97,2024-04-25 18:32:09,2024-04-25 19:38:09,Address 68,Restaurant 97,33.87,4
5618637,516,83,2024-04-09 18:51:09,2024-04-09 19:12:09,Address 90,Restaurant 83,8.45,1
2450188,962,10,2024-04-14 11:33:09,2024-04-14 12:43:09,Address 76,Restaurant 10,23.4,5
6921272,211,24,2024-05-05 05:48:09,2024-05-05 06:25:09,Address 55,Restaurant 24,25.24,5
2800189,969,53,2024-04-24 04:46:09,2024-04-24 05:12:09,Address 66,Restaurant 53,43.78,3
3264870,945,97,2024-04-22 13:21:09,2024-04-22 14:15:09,Address 27,Restaurant 97,34.78,2
889492,719,36,2024-04-13 20:53:09,2024-04-13 21:48:09,Address 2,Restaurant 36,27.8,4
4203171,816,53,2024-04-22 14:20:09,2024-04-22 14:47:09,Address 86,Restaurant 53,12.54,2
6523811,922,35,2024-04-21 00:10:09,2024-04-21 01:34:09,Address 37,Restaurant 35,18.37,4
2637393,794,10,2024-04-16 23:21:09,2024-04-17 00:44:09,Address 26,Restaurant 10,12.88,4
1570112,652,44,2024-04-18 10:19:09,2024-04-18 10:31:09,Address 12,Restaurant 44,43.67,1
3972233,787,64,2024-05-01 01:17:09,2024-05-01 02:13:09,Address 57,Restaurant 64,44.29,1
8867116,827,18,2024-04-13 06:11:09,2024-04-13 06:52:09,Address 61,Restaurant 18,36.64,3
6902606,775,29,2024-04-25 14:02:09,2024-04-25 14:15:09,Address 26,Restaurant 29,46.84,2
463900,759,85,2024-04-28 07:58:09,2024-04-28 08:12:09,Address 96,Restaurant 85,28.32,3
6185861,777,83,2024-04-10 06:35:09,2024-04-10 07:02:09,Address 60,Restaurant 83,8.43,2
8991510,963,59,2024-04-21 15:46:09,2024-04-21 16:26:09,Address 68,Restaurant 59,34.92,3
7996013,123,8,2024-04-08 08:34:09,2024-04-08 10:04:09,Address 96,Restaurant 8,42.54,2
9777285,818,92,2024-05-03 00:58:09,2024-05-03 02:07:09,Address 32,Restaurant 92,27.84,4
1908127,681,71,2024-04-18 03:20:09,2024-04-18 03:40:09,Address 87,Restaurant 71,45.22,5
6108377,674,40,2024-04-24 10:07:09,2024-04-24 12:04:09,Address 51,Restaurant 40,23.31,5
5091247,786,10,2024-04-20 04:42:09,2024-04-20 05:39:09,Address 7,Restaurant 10,45.19,3
9145020,531,59,2024-04-19 20:08:09,2024-04-19 21:09:09,Address 80,Restaurant 59,20.13,2
5953156,430,35,2024-04-11 14:57:09,2024-04-11 16:11:09,Address 68,Restaurant 35,33.92,3
6156709,708,89,2024-04-21 23:16:09,2024-04-22 00:54:09,Address 61,Restaurant 89,7.01,4
9202555,639,22,2024-04-22 18:53:09,2024-04-22 19:18:09,Address 95,Restaurant 22,7.57,1
742031,406,79,2024-04-20 05:49:09,2024-04-20 07:01:09,Address 62,Restaurant 79,32.78,3
1790645,546,68,2024-04-27 17:15:09,2024-04-27 18:06:09,Address 19,Restaurant 68,33.22,5
4282013,597,68,2024-04-24 09:51:09,2024-04-24 10:28:09,Address 7,Restaurant 68,43.64,5
3380338,602,32,2024-04-08 18:33:09,2024-04-08 20:14:09,Address 52,Restaurant 32,30.82,1
6703766,520,83,2024-04-20 07:18:09,2024-04-20 09:05:09,Address 37,Restaurant 83,16.12,5
2143226,542,65,2024-04-26 04:03:09,2024-04-26 05:40:09,Address 83,Restaurant 65,8.99,5
9075840,309,83,2024-05-05 08:46:09,2024-05-05 09:30:09,Address 18,Restaurant 83,22.25,5
2115844,237,48,2024-04-22 22:17:09,2024-04-23 00:15:09,Address 19,Restaurant 48,28.99,1
6636822,935,21,2024-04-06 01:21:09,2024-04-06 01:51:09,Address 83,Restaurant 21,40.32,1
820006,704,52,2024-05-04 01:26:09,2024-05-04 02:39:09,Address 25,Restaurant 52,9.32,3
9773057,602,7,2024-04-21 13:15:09,2024-04-21 14:37:09,Address 94,Restaurant 7,8.78,1
7087784,294,5,2024-04-12 01:51:09,2024-04-12 02:42:09,Address 19,Restaurant 5,27.25,2
8912431,334,37,2024-05-02 18:41:09,2024-05-02 19:26:09,Address 24,Restaurant 37,47.06,3
1848232,728,63,2024-04-23 21:07:09,2024-04-23 22:13:09,Address 59,Restaurant 63,20.58,3
2373123,235,20,2024-04-26 11:10:09,2024-04-26 11:46:09,Address 70,Restaurant 20,28.6,1
8472284,715,53,2024-04-15 18:31:09,2024-04-15 19:59:09,Address 93,Restaurant 53,20.38,2
9961060,545,68,2024-04-08 10:27:09,2024-04-08 12:00:09,Address 19,Restaurant 68,30.85,4
752878,286,92,2024-04-30 15:52:09,2024-04-30 16:58:09,Address 55,Restaurant 92,21.61,4
9795410,412,14,2024-04-26 13:37:09,2024-04-26 14:48:09,Address 33,Restaurant 14,48.64,3
1033144,246,1,2024-04-28 11:41:09,2024-04-28 12:46:09,Address 57,Restaurant 1,18.18,1
4854605,518,48,2024-04-22 16:29:09,2024-04-22 17:34:09,Address 15,Restaurant 48,10.05,3
5721576,408,64,2024-04-28 13:39:09,2024-04-28 14:58:09,Address 84,Restaurant 64,42.65,4
9595145,755,45,2024-05-05 03:23:09,2024-05-05 03:53:09,Address 90,Restaurant 45,47.72,1
5090689,395,68,2024-04-05 17:14:09,2024-04-05 18:54:09,Address 57,Restaurant 68,41.64,1
2171042,790,68,2024-04-29 13:51:09,2024-04-29 15:45:09,Address 92,Restaurant 68,28.54,5
452983,912,6,2024-04-06 05:28:09,2024-04-06 07:26:09,Address 26,Restaurant 6,7.43,4
1224428,483,21,2024-04-22 22:29:09,2024-04-23 00:27:09,Address 6,Restaurant 21,19.83,5
2664197,129,86,2024-04-07 16:53:09,2024-04-07 18:25:09,Address 23,Restaurant 86,33.79,2
3450321,447,15,2024-04-25 10:24:09,2024-04-25 11:44:09,Address 89,Restaurant 15,5.83,4
8608303,515,84,2024-04-28 15:06:09,2024-04-28 15:17:09,Address 52,Restaurant 84,35.24,1
5330982,871,64,2024-04-07 14:53:09,2024-04-07 16:19:09,Address 82,Restaurant 64,42.06,2
1109435,623,43,2024-04-25 09:45:09,2024-04-25 11:44:09,Address 82,Restaurant 43,7.09,3
8620924,371,3,2024-04-15 19:14:09,2024-04-15 19:54:09,Address 26,Restaurant 3,29.33,1
7341699,749,46,2024-04-09 00:32:09,2024-04-09 00:43:09,Address 39,Restaurant 46,23.06,4
1084852,707,91,2024-05-04 18:57:09,2024-05-04 20:29:09,Address 76,Restaurant 91,16.1,5
4177474,350,53,2024-05-02 03:17:09,2024-05-02 05:03:09,Address 48,Restaurant 53,39.14,3
718139,851,13,2024-05-02 13:35:09,2024-05-02 13:58:09,Address 10,Restaurant 13,42.53,5
7940221,795,60,2024-04-17 16:51:09,2024-04-17 18:23:09,Address 70,Restaurant 60,45.82,2
2071682,924,66,2024-04-24 06:15:09,2024-04-24 07:01:09,Address 42,Restaurant 66,14.73,3
1753784,900,70,2024-04-20 20:53:09,2024-04-20 22:07:09,Address 95,Restaurant 70,15.8,5
3674915,492,77,2024-04-27 19:51:09,2024-04-27 21:20:09,Address 35,Restaurant 77,38.68,2
6425341,467,73,2024-04-25 07:04:09,2024-04-25 08:59:09,Address 99,Restaurant 73,30.29,3
4500890,346,50,2024-05-04 23:38:09,2024-05-05 00:46:09,Address 17,Restaurant 50,44.33,3
8077402,185,44,2024-04-09 19:58:09,2024-04-09 21:18:09,Address 14,Restaurant 44,46.96,1
8894008,641,70,2024-04-29 07:57:09,2024-04-29 08:10:09,Address 39,Restaurant 70,19.93,4
5761984,245,7,2024-04-22 00:26:09,2024-04-22 01:33:09,Address 72,Restaurant 7,9.81,2
9829903,428,94,2024-04-10 04:26:09,2024-04-10 06:23:09,Address 36,Restaurant 94,9.1,3
1856944,927,74,2024-04-24 02:39:09,2024-04-24 03:42:09,Address 47,Restaurant 74,35.28,4
7269178,479,33,2024-04-12 06:25:09,2024-04-12 07:48:09,Address 6,Restaurant 33,36.22,2
7585431,464,25,2024-04-18 01:34:09,2024-04-18 02:49:09,Address 50,Restaurant 25,16.14,5
3048698,162,17,2024-04-28 20:58:09,2024-04-28 21:51:09,Address 87,Restaurant 17,42.2,4
9622684,807,4,2024-04-26 06:21:09,2024-04-26 06:46:09,Address 82,Restaurant 4,18.94,3
8502103,403,79,2024-05-04 11:18:09,2024-05-04 11:51:09,Address 30,Restaurant 79,38.0,4
9640242,352,74,2024-04-26 20:59:09,2024-04-26 22:55:09,Address 45,Restaurant 74,17.81,5
6730375,708,34,2024-04-24 09:59:09,2024-04-24 10:36:09,Address 17,Restaurant 34,9.65,3
5303184,578,79,2024-04-30 18:42:09,2024-04-30 20:25:09,Address 29,Restaurant 79,27.25,5
8445355,579,83,2024-04-09 06:24:09,2024-04-09 07:41:09,Address 18,Restaurant 83,37.13,4
1848717,803,81,2024-04-17 23:32:09,2024-04-18 00:03:09,Address 51,Restaurant 81,27.99,4
8715765,991,63,2024-04-26 18:50:09,2024-04-26 20:38:09,Address 31,Restaurant 63,23.01,2
5909193,556,20,2024-05-05 03:40:09,2024-05-05 04:09:09,Address 13,Restaurant 20,7.81,1
4170440,618,6,2024-05-03 15:06:09,2024-05-03 16:52:09,Address 53,Restaurant 6,41.01,2
9748178,834,14,2024-04-20 11:20:09,2024-04-20 11:51:09,Address 98,Restaurant 14,22.77,2
8854618,317,90,2024-04-10 23:19:09,2024-04-11 00:20:09,Address 18,Restaurant 90,40.61,1
651070,635,51,2024-04-06 17:14:09,2024-04-06 19:04:09,Address 89,Restaurant 51,29.29,2
6411263,280,54,2024-04-11 08:10:09,2024-04-11 09:23:09,Address 45,Restaurant 54,17.96,3
5893917,990,43,2024-04-29 00:50:09,2024-04-29 01:49:09,Address 31,Restaurant 43,19.33,5
4503853,474,16,2024-04-25 00:53:09,2024-04-25 02:39:09,Address 33,Restaurant 16,47.3,5
6434664,394,84,2024-05-03 09:56:09,2024-05-03 11:32:09,Address 48,Restaurant 84,41.32,3
4873256,257,99,2024-04-26 09:23:09,2024-04-26 10:14:09,Address 44,Restaurant 99,32.98,4
7708309,873,82,2024-04-18 13:04:09,2024-04-18 14:05:09,Address 34,Restaurant 82,31.43,4
2628605,282,77,2024-04-11 03:51:09,2024-04-11 04:33:09,Address 27,Restaurant 77,40.0,5
4713460,511,97,2024-04-16 14:06:09,2024-04-16 14:36:09,Address 85,Restaurant 97,44.62,1
2924864,105,70,2024-04-16 00:08:09,2024-04-16 01:32:09,Address 13,Restaurant 70,22.75,5
1290775,606,84,2024-04-29 08:14:09,2024-04-29 08:42:09,Address 19,Restaurant 84,36.74,3
6050848,725,2,2024-04-20 22:32:09,2024-04-20 23:46:09,Address 9,Restaurant 2,18.57,3
3828647,274,61,2024-04-15 22:58:09,2024-04-15 23:12:09,Address 87,Restaurant 61,27.07,5
7873351,710,27,2024-04-20 06:59:09,2024-04-20 08:41:09,Address 58,Restaurant 27,11.53,1
7095895,338,84,2024-05-02 18:01:09,2024-05-02 18:36:09,Address 41,Restaurant 84,13.95,4
8072018,467,95,2024-04-09 19:33:09,2024-04-09 20:46:09,Address 91,Restaurant 95,42.24,3
7384461,862,45,2024-04-13 15:10:09,2024-04-13 17:05:09,Address 70,Restaurant 45,41.95,4
807499,813,27,2024-05-01 17:30:09,2024-05-01 18:15:09,Address 12,Restaurant 27,26.24,3
3057504,596,34,2024-05-02 11:45:09,2024-05-02 13:45:09,Address 93,Restaurant 34,28.84,2
2485637,138,87,2024-04-28 07:06:09,2024-04-28 08:39:09,Address 76,Restaurant 87,28.63,4
4392634,401,66,2024-04-14 01:48:09,2024-04-14 02:43:09,Address 14,Restaurant 66,46.27,1
4411311,180,68,2024-04-10 01:04:09,2024-04-10 02:07:09,Address 11,Restaurant 68,32.52,3
6913224,535,41,2024-04-06 06:11:09,2024-04-06 08:07:09,Address 49,Restaurant 41,14.56,4
5231071,881,54,2024-04-07 04:50:09,2024-04-07 05:49:09,Address 23,Restaurant 54,29.73,1
4509831,566,85,2024-04-22 10:33:09,2024-04-22 11:04:09,Address 60,Restaurant 85,16.64,1
8793454,885,99,2024-04-24 04:11:09,2024-04-24 04:35:09,Address 23,Restaurant 99,24.05,4
6916874,246,1,2024-04-13 00:12:09,2024-04-13 00:30:09,Address 51,Restaurant 1,20.96,1
3032964,680,53,2024-04-16 21:49:09,2024-04-16 22:19:09,Address 39,Restaurant 53,19.28,3
3633738,247,68,2024-04-06 19:04:09,2024-04-06 19:15:09,Address 85,Restaurant 68,30.95,4
2156160,163,47,2024-04-14 20:50:09,2024-04-14 21:12:09,Address 56,Restaurant 47,13.68,1
4496330,939,40,2024-04-15 08:22:09,2024-04-15 08:49:09,Address 24,Restaurant 40,43.79,5
2581042,300,90,2024-05-03 18:05:09,2024-05-03 19:03:09,Address 4,Restaurant 90,17.08,5
3765688,205,59,2024-04-28 11:06:09,2024-04-28 12:11:09,Address 8,Restaurant 59,23.43,3
4412335,221,22,2024-04-16 00:35:09,2024-04-16 00:59:09,Address 49,Restaurant 22,12.28,4
9678366,947,43,2024-04-24 04:20:09,2024-04-24 04:37:09,Address 40,Restaurant 43,49.17,4
1984134,851,99,2024-04-26 20:13:09,2024-04-26 21:40:09,Address 89,Restaurant 99,13.55,4
8233990,644,43,2024-04-10 05:43:09,2024-04-10 07:31:09,Address 15,Restaurant 43,18.14,3
8949709,915,74,2024-04-13 07:41:09,2024-04-13 09:28:09,Address 88,Restaurant 74,9.24,3
6434543,483,25,2024-04-09 05:56:09,2024-04-09 06:46:09,Address 21,Restaurant 25,25.92,1
8671245,972,34,2024-04-29 07:35:09,2024-04-29 09:07:09,Address 9,Restaurant 34,32.55,1
2077633,643,72,2024-04-25 18:53:09,2024-04-25 20:51:09,Address 76,Restaurant 72,12.26,3
7333928,841,88,2024-04-27 20:29:09,2024-04-27 20:51:09,Address 77,Restaurant 88,12.86,1
3644815,295,43,2024-04-24 20:09:09,2024-04-24 21:51:09,Address 15,Restaurant 43,17.36,1
4256392,507,79,2024-04-27 06:11:09,2024-04-27 07:13:09,Address 97,Restaurant 79,37.89,5
3489467,174,62,2024-04-12 13:24:09,2024-04-12 14:43:09,Address 11,Restaurant 62,32.5,1
3146217,457,80,2024-04-09 19:47:09,2024-04-09 20:50:09,Address 26,Restaurant 80,48.59,2
5235068,330,22,2024-04-27 05:09:09,2024-04-27 05:27:09,Address 44,Restaurant 22,36.12,2
318372,995,15,2024-04-19 10:22:09,2024-04-19 11:18:09,Address 47,Restaurant 15,22.6,4
4369093,367,94,2024-05-01 06:54:09,2024-05-01 07:39:09,Address 54,Restaurant 94,44.63,3
1633878,217,77,2024-04-12 17:11:09,2024-04-12 17:45:09,Address 75,Restaurant 77,45.2,4
6747954,429,6,2024-05-04 04:44:09,2024-05-04 04:59:09,Address 28,Restaurant 6,40.49,3
412605,326,35,2024-04-09 18:53:09,2024-04-09 19:34:09,Address 100,Restaurant 35,13.58,5
2139096,873,53,2024-04-30 05:36:09,2024-04-30 07:11:09,Address 90,Restaurant 53,25.81,5
7794859,429,96,2024-05-03 19:07:09,2024-05-03 19:22:09,Address 86,Restaurant 96,27.52,4
1185424,962,38,2024-04-25 18:48:09,2024-04-25 20:34:09,Address 28,Restaurant 38,43.7,1
1696877,864,36,2024-04-22 18:21:09,2024-04-22 19:32:09,Address 88,Restaurant 36,46.71,4
8413626,701,8,2024-05-03 01:05:09,2024-05-03 01:37:09,Address 6,Restaurant 8,30.28,3
9808332,230,89,2024-05-05 10:41:09,2024-05-05 12:13:09,Address 76,Restaurant 89,38.8,1
6449827,188,15,2024-04-26 14:27:09,2024-04-26 16:27:09,Address 66,Restaurant 15,45.56,4
9896553,202,95,2024-04-14 08:42:09,2024-04-14 09:43:09,Address 51,Restaurant 95,43.88,5
4218281,919,41,2024-04-23 00:38:09,2024-04-23 02:26:09,Address 69,Restaurant 41,23.72,1
2886051,511,47,2024-05-03 08:32:09,2024-05-03 08:53:09,Address 48,Restaurant 47,41.62,2
4670404,946,3,2024-04-28 07:22:09,2024-04-28 08:57:09,Address 26,Restaurant 3,31.06,3
7471677,636,78,2024-04-09 16:52:09,2024-04-09 17:43:09,Address 60,Restaurant 78,11.37,5
726785,572,31,2024-04-14 20:31:09,2024-04-14 21:37:09,Address 78,Restaurant 31,42.61,2
1947686,962,71,2024-05-04 06:40:09,2024-05-04 06:57:09,Address 2,Restaurant 71,26.26,4
9858711,680,32,2024-04-08 13:05:09,2024-04-08 14:38:09,Address 78,Restaurant 32,5.99,4
311460,193,8,2024-04-16 20:00:09,2024-04-16 21:12:09,Address 22,Restaurant 8,7.05,3
1068100,744,20,2024-04-20 10:26:09,2024-04-20 10:54:09,Address 54,Restaurant 20,7.84,3
3270750,742,6,2024-04-24 11:53:09,2024-04-24 12:50:09,Address 98,Restaurant 6,18.87,3
8819875,749,67,2024-04-17 03:34:09,2024-04-17 05:20:09,Address 78,Restaurant 67,20.7,4
7388085,385,59,2024-04-18 04:34:09,2024-04-18 05:00:09,Address 97,Restaurant 59,25.91,4
3219330,106,84,2024-04-17 03:33:09,2024-04-17 04:05:09,Address 100,Restaurant 84,5.21,3
2861209,315,79,2024-04-18 10:52:09,2024-04-18 12:36:09,Address 69,Restaurant 79,6.16,3
8956167,735,87,2024-04-13 04:05:09,2024-04-13 05:56:09,Address 39,Restaurant 87,24.34,1
9668843,136,27,2024-04-19 19:34:09,2024-04-19 20:25:09,Address 58,Restaurant 27,16.85,3
6216212,105,74,2024-05-01 09:08:09,2024-05-01 10:43:09,Address 1,Restaurant 74,41.41,5
4951129,219,85,2024-04-24 16:17:09,2024-04-24 16:34:09,Address 17,Restaurant 85,41.07,2
8420823,668,53,2024-04-07 06:30:09,2024-04-07 07:01:09,Address 52,Restaurant 53,16.17,2
9614846,964,31,2024-04-25 01:42:09,2024-04-25 03:33:09,Address 95,Restaurant 31,31.61,3
6860730,882,22,2024-04-29 13:53:09,2024-04-29 15:44:09,Address 51,Restaurant 22,46.3,1
9194060,712,93,2024-04-26 06:49:09,2024-04-26 07:08:09,Address 14,Restaurant 93,20.61,1
4245078,179,23,2024-04-08 23:12:09,2024-04-08 23:24:09,Address 84,Restaurant 23,46.57,4
8313924,568,79,2024-04-05 15:04:09,2024-04-05 15:49:09,Address 98,Restaurant 79,46.42,2
8688236,409,44,2024-04-12 13:53:09,2024-04-12 14:24:09,Address 68,Restaurant 44,19.79,4
5551149,170,13,2024-04-21 00:01:09,2024-04-21 01:10:09,Address 12,Restaurant 13,36.39,3
6323682,464,54,2024-04-14 05:31:09,2024-04-14 06:43:09,Address 52,Restaurant 54,25.68,3
1524060,906,95,2024-04-18 15:07:09,2024-04-18 15:25:09,Address 64,Restaurant 95,38.32,1
5921036,498,15,2024-04-11 03:25:09,2024-04-11 04:07:09,Address 32,Restaurant 15,49.45,5
2577047,803,65,2024-04-13 13:49:09,2024-04-13 15:03:09,Address 80,Restaurant 65,32.44,3
7791143,587,77,2024-05-02 17:36:09,2024-05-02 18:32:09,Address 16,Restaurant 77,34.29,1
1368839,118,45,2024-04-26 22:58:09,2024-04-27 00:34:09,Address 11,Restaurant 45,5.29,1
2325000,961,5,2024-04-15 10:28:09,2024-04-15 12:24:09,Address 66,Restaurant 5,30.44,5
8539201,617,70,2024-04-17 22:49:09,2024-04-17 23:29:09,Address 36,Restaurant 70,30.0,4
9999395,999,70,2024-05-03 22:59:09,2024-05-04 00:26:09,Address 40,Restaurant 70,20.94,3
2386399,824,33,2024-04-06 05:27:09,2024-04-06 07:01:09,Address 23,Restaurant 33,49.52,3
7637758,332,14,2024-05-04 05:59:09,2024-05-04 07:57:09,Address 96,Restaurant 14,45.18,3
6587315,535,47,2024-04-12 19:30:09,2024-04-12 20:20:09,Address 16,Restaurant 47,48.59,1
2312986,492,36,2024-04-18 04:07:09,2024-04-18 05:15:09,Address 83,Restaurant 36,43.59,1
684790,415,54,2024-04-30 10:01:09,2024-04-30 11:20:09,Address 89,Restaurant 54,36.4,2
3470630,989,56,2024-04-28 10:21:09,2024-04-28 12:05:09,Address 62,Restaurant 56,25.61,2
2834711,989,15,2024-04-17 23:51:09,2024-04-18 00:37:09,Address 45,Restaurant 15,41.57,1
3055507,144,11,2024-04-07 15:22:09,2024-04-07 16:19:09,Address 82,Restaurant 11,36.58,3
732800,866,62,2024-04-14 06:34:09,2024-04-14 08:12:09,Address 38,Restaurant 62,34.44,1
9222145,185,25,2024-04-22 15:51:09,2024-04-22 17:02:09,Address 65,Restaurant 25,48.45,2
9650131,452,34,2024-04-16 15:11:09,2024-04-16 16:56:09,Address 61,Restaurant 34,35.33,5
3854136,354,96,2024-04-27 17:42:09,2024-04-27 19:10:09,Address 5,Restaurant 96,17.08,1
7683702,895,4,2024-04-06 05:00:09,2024-04-06 06:39:09,Address 67,Restaurant 4,14.18,3
6401675,992,68,2024-04-05 14:52:09,2024-04-05 16:42:09,Address 94,Restaurant 68,27.77,3
5039506,560,86,2024-04-15 15:31:09,2024-04-15 16:18:09,Address 63,Restaurant 86,41.41,1
7656808,380,49,2024-04-21 17:00:09,2024-04-21 18:27:09,Address 51,Restaurant 49,28.9,1
5531521,181,48,2024-05-01 06:59:09,2024-05-01 08:47:09,Address 31,Restaurant 48,49.89,3
8167967,181,41,2024-04-29 06:06:09,2024-04-29 07:24:09,Address 45,Restaurant 41,24.69,1
7694219,633,38,2024-04-21 00:20:09,2024-04-21 01:52:09,Address 5,Restaurant 38,8.63,5
9334436,365,40,2024-04-17 02:27:09,2024-04-17 04:24:09,Address 71,Restaurant 40,39.22,4
9148866,247,97,2024-04-13 13:30:09,2024-04-13 14:23:09,Address 39,Restaurant 97,15.01,4
9325032,588,85,2024-04-28 02:20:09,2024-04-28 03:28:09,Address 47,Restaurant 85,8.52,1
1266658,769,27,2024-04-20 20:17:09,2024-04-20 21:31:09,Address 46,Restaurant 27,21.04,5
389703,438,17,2024-04-10 01:49:09,2024-04-10 03:33:09,Address 94,Restaurant 17,19.67,5
9185571,997,9,2024-04-18 19:08:09,2024-04-18 19:46:09,Address 84,Restaurant 9,44.43,5
715456,494,89,2024-04-28 19:30:09,2024-04-28 20:23:09,Address 100,Restaurant 89,19.96,2
3777222,119,14,2024-04-15 17:41:09,2024-04-15 19:41:09,Address 78,Restaurant 14,38.26,5
4607703,729,67,2024-04-14 07:16:09,2024-04-14 07:45:09,Address 6,Restaurant 67,12.99,4
483852,354,34,2024-05-04 00:48:09,2024-05-04 02:29:09,Address 48,Restaurant 34,6.98,1
2559338,608,82,2024-04-11 08:24:09,2024-04-11 09:23:09,Address 74,Restaurant 82,26.65,2
8124705,220,23,2024-04-25 23:43:09,2024-04-26 00:53:09,Address 57,Restaurant 23,26.51,3
7639343,970,77,2024-05-05 07:32:09,2024-05-05 09:23:09,Address 74,Restaurant 77,24.34,5
9443054,908,25,2024-04-16 10:17:09,2024-04-16 10:31:09,Address 19,Restaurant 25,24.17,3
6706373,485,88,2024-04-07 05:41:09,2024-04-07 06:11:09,Address 96,Restaurant 88,14.79,3
8767404,161,9,2024-04-26 11:05:09,2024-04-26 12:27:09,Address 66,Restaurant 9,18.97,5
8104804,489,37,2024-04-16 17:50:09,2024-04-16 18:07:09,Address 46,Restaurant 37,46.78,4
6921139,130,60,2024-04-30 07:54:09,2024-04-30 09:47:09,Address 20,Restaurant 60,43.55,4
2825997,622,72,2024-04-08 17:04:09,2024-04-08 18:56:09,Address 65,Restaurant 72,13.9,1
6563393,144,14,2024-04-16 04:38:09,2024-04-16 06:04:09,Address 93,Restaurant 14,46.14,5
1493448,881,11,2024-04-11 19:27:09,2024-04-11 21:19:09,Address 83,Restaurant 11,42.54,5
697441,652,79,2024-04-20 06:41:09,2024-04-20 07:31:09,Address 100,Restaurant 79,13.39,4
516209,604,78,2024-04-23 06:49:09,2024-04-23 08:03:09,Address 14,Restaurant 78,7.12,5
9150769,852,73,2024-04-23 19:49:09,2024-04-23 21:46:09,Address 5,Restaurant 73,40.82,3
6899481,235,88,2024-04-09 01:50:09,2024-04-09 03:14:09,Address 24,Restaurant 88,27.86,3
9691919,998,74,2024-04-10 10:54:09,2024-04-10 12:33:09,Address 64,Restaurant 74,40.21,4
9075737,220,36,2024-04-27 01:43:09,2024-04-27 02:13:09,Address 24,Restaurant 36,9.5,1
8653980,519,22,2024-04-30 02:34:09,2024-04-30 04:06:09,Address 31,Restaurant 22,29.81,3
5015824,400,94,2024-04-18 07:16:09,2024-04-18 08:07:09,Address 48,Restaurant 94,14.51,3
5842331,463,81,2024-04-18 19:13:09,2024-04-18 19:51:09,Address 68,Restaurant 81,21.2,5
9974981,429,62,2024-04-08 05:11:09,2024-04-08 06:17:09,Address 29,Restaurant 62,44.47,4
2906968,287,29,2024-04-25 15:20:09,2024-04-25 16:26:09,Address 30,Restaurant 29,25.59,1
1363505,763,55,2024-04-21 17:29:09,2024-04-21 18:01:09,Address 16,Restaurant 55,25.89,3
5234868,142,93,2024-04-12 05:23:09,2024-04-12 05:47:09,Address 99,Restaurant 93,10.1,4
3183121,221,53,2024-04-05 22:58:09,2024-04-06 00:24:09,Address 21,Restaurant 53,32.85,3
1713188,476,96,2024-04-28 23:13:09,2024-04-29 01:02:09,Address 52,Restaurant 96,23.49,4
1299181,599,49,2024-04-16 18:09:09,2024-04-16 19:57:09,Address 26,Restaurant 49,32.81,4
2193525,277,4,2024-04-20 16:00:09,2024-04-20 16:50:09,Address 81,Restaurant 4,36.57,4
4431907,209,30,2024-04-25 17:48:09,2024-04-25 18:05:09,Address 34,Restaurant 30,42.25,2
5678983,852,96,2024-04-13 09:45:09,2024-04-13 11:35:09,Address 5,Restaurant 96,36.73,4
6131985,118,39,2024-04-30 22:42:09,2024-04-30 23:59:09,Address 82,Restaurant 39,43.49,5
8792492,490,92,2024-04-05 20:34:09,2024-04-05 20:45:09,Address 1,Restaurant 92,36.39,2
9447970,975,23,2024-04-20 13:35:09,2024-04-20 14:42:09,Address 70,Restaurant 23,8.5,2
7529211,943,33,2024-04-10 03:59:09,2024-04-10 04:41:09,Address 77,Restaurant 33,10.23,1
9483125,678,68,2024-04-14 19:48:09,2024-04-14 20:22:09,Address 30,Restaurant 68,34.45,4
4011615,831,11,2024-04-10 22:33:09,2024-04-10 23:49:09,Address 53,Restaurant 11,21.03,1
3452601,281,62,2024-04-22 03:09:09,2024-04-22 04:27:09,Address 77,Restaurant 62,20.71,5
5953979,515,30,2024-05-02 21:42:09,2024-05-02 22:32:09,Address 57,Restaurant 30,49.72,4
8750000,378,15,2024-05-01 01:27:09,2024-05-01 02:37:09,Address 58,Restaurant 15,18.0,1
2313184,882,10,2024-04-13 05:58:09,2024-04-13 06:57:09,Address 84,Restaurant 10,27.7,4
1797390,140,16,2024-04-12 03:37:09,2024-04-12 05:23:09,Address 15,Restaurant 16,43.6,4
6589678,257,4,2024-04-21 02:52:09,2024-04-21 04:35:09,Address 58,Restaurant 4,32.28,5
483962,307,97,2024-04-30 03:22:09,2024-04-30 04:34:09,Address 15,Restaurant 97,41.45,4
6906059,319,55,2024-04-30 16:47:09,2024-04-30 17:17:09,Address 74,Restaurant 55,12.63,1
791329,829,80,2024-04-07 08:28:09,2024-04-07 09:21:09,Address 90,Restaurant 80,23.86,3
489319,538,71,2024-04-14 01:35:09,2024-04-14 03:29:09,Address 98,Restaurant 71,25.58,4
6523521,683,91,2024-04-22 18:45:09,2024-04-22 20:13:09,Address 3,Restaurant 91,41.5,1
7360730,946,39,2024-04-26 15:38:09,2024-04-26 15:59:09,Address 88,Restaurant 39,15.66,1
9218067,956,41,2024-04-12 10:02:09,2024-04-12 10:28:09,Address 67,Restaurant 41,41.23,1
